Lat,Long,Confirmed
64.9631,-19.0208,1811
20.593684,78.96288,343091
-0.7893,113.9213,39294
32.427908,53.68804599999999,189876
33.223191,43.679291,21315
53.1424,-7.6921,25321
31.046051000000002,34.851612,19237
41.87194,12.56738,237290
18.1096,-77.2975,621
36.204824,138.252924,17439
31.24,36.51,979
48.0196,66.9237,15192
-0.0236,37.9062,3727
35.90775700000001,127.766922,12155
29.311659999999996,47.481766,36431
41.20438,74.766098,2472
56.8796,24.6032,1097
33.8547,35.8623,1464
6.4280550000000005,-9.429499,498
47.14,9.55,82
55.1694,23.8813,1773
49.8153,6.1296,4072
-18.766947000000002,46.869107,1290
4.210483999999999,101.97576600000001,8494
3.2028,73.2207,2065
35.9375,14.3754,650
21.0079,-10.9408,1887
-20.348404000000002,57.552152,337
23.6345,-102.5528,150264
47.4116,28.3699,11879
43.7333,7.4167,99
46.8625,103.8467,197
42.708678000000006,19.37439,326
31.7917,-7.0926,8885
-22.9576,18.4904,32
28.1667,84.25,6211
12.5211,-69.9683,101
12.1696,-68.99,22
18.0425,-63.0548,77
52.1326,5.2913,48948
-40.9006,174.886,1506
12.865416,-85.207229,1464
17.607789,8.081666,980
9.082,8.6753,16658
41.6086,21.7453,4157
60.472,8.4689,8647
21.512583,55.92325500000001,24524
30.3753,69.3451,148921
8.538,-80.7821,21422
-6.314993,143.95555,8
-23.4425,-58.4438,1296
-9.19,-75.0152,232992
12.879721,121.77401699999999,26420
51.9194,19.1451,29788
39.3999,-8.2245,37036
25.3548,51.1839,80876
45.9432,24.9668,22165
61.52401,105.31875600000001,536484
-1.9403,29.8739,612
13.9094,-60.9789,19
12.9843,-61.2872,27
43.9424,12.4578,694
23.885942,45.079162,132048
14.4974,-14.4524,5173
44.0165,21.0059,12367
-4.6796,55.492,11
1.2833,103.8333,40818
48.669,19.699,1552
46.1512,14.9955,1496
5.152149,46.199616,2642
-30.5595,22.9375,73533
40.463667,-3.7492199999999998,244109
7.873054,80.77179699999998,1905
12.8628,30.2176,7435
3.9193,-56.0278,229
60.128161,18.643501,52383
46.8182,8.2275,31131
23.7,121.0,445
-6.369028,34.888822,509
15.870032,100.992541,3135
8.6195,0.8248,531
10.6918,-61.2225,123
33.886917,9.537499,1110
38.9637,35.2433,179831
1.373333,32.290275,705
48.3794,31.1656,32536
23.424076,53.847818000000004,42636
32.3078,-64.7505,144
19.3133,-81.2546,187
49.3723,-2.3644,568
36.1408,-5.3536,176
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,272430
-32.5228,-55.7658,848
40.0,-100.0,2114026
41.377491,64.585262,5263
6.4238,-66.5897,3062
14.058323999999999,108.277199,334
-13.133897,27.849332,1382
-19.015438,29.154857,387
15.415,-61.371,18
12.1165,-61.678999999999995,23
-18.665695,35.529562,609
34.802075,38.99681500000001,177
-8.874217,125.727539,24
17.1899,-88.4976,21
19.856270000000002,102.495496,19
26.3351,17.228331,467
31.9522,35.2332,505
11.8037,-15.1804,1492
17.570692,-3.996166000000001,1860
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1486
21.9162,95.956,262
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,60
-3.3731,29.9189,85
8.460555000000001,-11.779889,1176
-13.2543,34.3015,555
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,1693
24.2155,-12.8858,9
0.1864,6.6131,662
15.552726999999999,48.516388,844
-11.6455,43.3333,176
38.861,71.2761,5097
-29.61,28.2336,4
33.93911,67.709953,26310
41.1533,20.1683,1672
28.0339,1.6596,11147
42.5063,1.5218,854
-11.2027,17.8739,148
17.0608,-61.7964,26
-38.4161,-63.6167,34159
40.0691,45.0382,17489
-35.4735,149.0124,108
-33.8688,151.2093,3135
-12.4634,130.8456,29
-27.4698,153.0251,1066
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1762
-31.9505,115.8605,602
47.5162,14.5501,17189
40.1431,47.5769,10662
25.025885,-78.035889,104
26.0275,50.55,19553
23.685,90.3563,94481
13.1939,-59.5432,97
53.7098,27.9534,55369
50.8333,4.469936,60155
9.3077,2.3158,532
27.5142,90.4336,67
-16.2902,-63.5887,19883
43.9159,17.6791,3085
-14.235,-51.9253,923189
4.5353,114.7277,141
42.7339,25.4858,3453
12.2383,-1.5616,895
16.5388,-23.0418,781
11.55,104.9167,128
3.8480000000000003,11.5021,9864
53.9333,-116.5765,7482
53.7267,-127.6476,2756
53.7609,-98.8139,304
46.5653,-66.4619,163
53.1355,-57.6604,261
44.681999999999995,-63.7443,1061
51.2538,-85.3232,34174
46.5107,-63.4168,27
52.9399,-73.5491,54146
52.9399,-106.4509,684
6.6111,20.9394,2410
15.4542,18.7322,853
-35.6751,-71.543,218728
31.8257,117.2264,991
40.1824,116.4142,731
30.0572,107.874,582
26.0789,117.9874,362
35.7518,104.2861,149
23.3417,113.4244,1628
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,171
39.549,116.1306,336
47.861999999999995,127.7615,947
37.8957,114.9042,1276
22.3,114.2,1112
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,238
32.9711,119.455,653
27.614,115.7221,932
43.6661,126.1923,155
41.2956,122.6085,152
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,313
36.3427,118.1498,792
31.201999999999998,121.4491,695
37.5777,112.2922,198
30.6171,102.7103,589
39.3054,117.323,196
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1269
4.5709,-74.2973,54931
-0.228,15.8277,883
-4.0383,21.7587,4974
9.7489,-83.7534,1796
7.54,-5.5471,5679
45.1,15.2,2255
21.521757,-77.78116700000002,2273
35.1264,33.4299,985
49.8175,15.472999999999999,10111
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,12250
11.8251,42.5903,4539
18.7357,-70.1627,23686
-1.8312,-78.1834,47943
26.820553000000004,30.802497999999996,47856
13.7942,-88.8965,3941
1.6508,10.2679,1664
15.1794,39.7823,121
58.5953,25.0136,1975
-26.5225,31.4659,520
9.145,40.4897,3630
-17.7134,178.065,18
61.92411,25.748151,7112
3.9339,-53.1258,1421
-17.6797,149.4068,60
16.265,-61.551,171
-12.8275,45.166244,2333
-20.904304999999997,165.618042,21
-21.1151,55.5364,495
17.9,-62.8333,6
18.0708,-63.0501,42
14.6415,-61.0242,202
46.2276,2.2137,190223
-0.8037,11.6094,4114
13.4432,-15.3101,34
42.3154,43.3569,879
51.165690999999995,10.451526,188252
7.9465,-1.0232,12193
39.0742,21.8243,3148
15.7835,-90.2308,10706
9.9456,-9.6966,4639
4.860416000000002,-58.93018000000001,171
18.9712,-72.2852,4547
41.9029,12.4534,12
15.2,-86.2419,9656
47.1625,19.5033,4077
64.9631,-19.0208,1812
20.593684,78.96288,354065
-0.7893,113.9213,40400
32.427908,53.68804599999999,192439
33.223191,43.679291,22700
53.1424,-7.6921,25334
31.046051000000002,34.851612,19495
41.87194,12.56738,237500
18.1096,-77.2975,621
36.204824,138.252924,17484
31.24,36.51,981
48.0196,66.9237,15542
-0.0236,37.9062,3860
35.90775700000001,127.766922,12198
29.311659999999996,47.481766,36958
41.20438,74.766098,2562
56.8796,24.6032,1098
33.8547,35.8623,1473
6.4280550000000005,-9.429499,509
47.14,9.55,82
55.1694,23.8813,1776
49.8153,6.1296,4075
-18.766947000000002,46.869107,1317
4.210483999999999,101.97576600000001,8505
3.2028,73.2207,2094
35.9375,14.3754,656
21.0079,-10.9408,2057
-20.348404000000002,57.552152,337
23.6345,-102.5528,154863
47.4116,28.3699,12254
43.7333,7.4167,99
46.8625,103.8467,197
42.708678000000006,19.37439,326
31.7917,-7.0926,8931
-22.9576,18.4904,34
28.1667,84.25,6591
12.5211,-69.9683,101
12.1696,-68.99,23
18.0425,-63.0548,77
52.1326,5.2913,49087
-40.9006,174.886,1506
12.865416,-85.207229,1823
17.607789,8.081666,1016
9.082,8.6753,17148
41.6086,21.7453,4299
60.472,8.4689,8660
21.512583,55.92325500000001,25269
30.3753,69.3451,154760
8.538,-80.7821,21962
-6.314993,143.95555,8
-23.4425,-58.4438,1303
-9.19,-75.0152,237156
12.879721,121.77401699999999,26781
51.9194,19.1451,30195
39.3999,-8.2245,37336
25.3548,51.1839,82077
45.9432,24.9668,22415
61.52401,105.31875600000001,544725
-1.9403,29.8739,636
13.9094,-60.9789,19
12.9843,-61.2872,29
43.9424,12.4578,694
23.885942,45.079162,136315
14.4974,-14.4524,5247
44.0165,21.0059,12426
-4.6796,55.492,11
1.2833,103.8333,40969
48.669,19.699,1552
46.1512,14.9955,1499
5.152149,46.199616,2658
-30.5595,22.9375,76334
40.463667,-3.7492199999999998,244328
7.873054,80.77179699999998,1915
12.8628,30.2176,7740
3.9193,-56.0278,236
60.128161,18.643501,53323
46.8182,8.2275,31154
23.7,121.0,445
-6.369028,34.888822,509
15.870032,100.992541,3135
8.6195,0.8248,537
10.6918,-61.2225,123
33.886917,9.537499,1125
38.9637,35.2433,181298
1.373333,32.290275,724
48.3794,31.1656,33209
23.424076,53.847818000000004,42982
32.3078,-64.7505,144
19.3133,-81.2546,193
49.3723,-2.3644,568
36.1408,-5.3536,176
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,273507
-32.5228,-55.7658,849
40.0,-100.0,2137731
41.377491,64.585262,5493
6.4238,-66.5897,3150
14.058323999999999,108.277199,334
-13.133897,27.849332,1405
-19.015438,29.154857,391
15.415,-61.371,18
12.1165,-61.678999999999995,23
-18.665695,35.529562,638
34.802075,38.99681500000001,177
-8.874217,125.727539,24
17.1899,-88.4976,22
19.856270000000002,102.495496,19
26.3351,17.228331,484
31.9522,35.2332,514
11.8037,-15.1804,1492
17.570692,-3.996166000000001,1885
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1486
21.9162,95.956,262
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,60
-3.3731,29.9189,104
8.460555000000001,-11.779889,1225
-13.2543,34.3015,564
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,1776
24.2155,-12.8858,9
0.1864,6.6131,671
15.552726999999999,48.516388,885
-11.6455,43.3333,197
38.861,71.2761,5160
-29.61,28.2336,4
33.93911,67.709953,26874
41.1533,20.1683,1722
28.0339,1.6596,11268
42.5063,1.5218,854
-11.2027,17.8739,155
17.0608,-61.7964,26
-38.4161,-63.6167,35552
40.0691,45.0382,18033
-35.4735,149.0124,108
-33.8688,151.2093,3137
-12.4634,130.8456,29
-27.4698,153.0251,1066
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1780
-31.9505,115.8605,603
47.5162,14.5501,17203
40.1431,47.5769,10991
25.025885,-78.035889,104
26.0275,50.55,19961
23.685,90.3563,98489
13.1939,-59.5432,97
53.7098,27.9534,56032
50.8333,4.469936,60244
9.3077,2.3158,572
27.5142,90.4336,67
-16.2902,-63.5887,20685
43.9159,17.6791,3141
-14.235,-51.9253,955377
4.5353,114.7277,141
42.7339,25.4858,3542
12.2383,-1.5616,899
16.5388,-23.0418,792
11.55,104.9167,128
3.8480000000000003,11.5021,9864
53.9333,-116.5765,7530
53.7267,-127.6476,2775
53.7609,-98.8139,306
46.5653,-66.4619,164
53.1355,-57.6604,261
44.681999999999995,-63.7443,1061
51.2538,-85.3232,34382
46.5107,-63.4168,27
52.9399,-73.5491,54263
52.9399,-106.4509,693
6.6111,20.9394,2564
15.4542,18.7322,854
-35.6751,-71.543,220628
31.8257,117.2264,991
40.1824,116.4142,752
30.0572,107.874,582
26.0789,117.9874,362
35.7518,104.2861,150
23.3417,113.4244,1628
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,171
39.549,116.1306,338
47.861999999999995,127.7615,947
37.8957,114.9042,1276
22.3,114.2,1120
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,238
32.9711,119.455,653
27.614,115.7221,932
43.6661,126.1923,155
41.2956,122.6085,152
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,314
36.3427,118.1498,792
31.201999999999998,121.4491,697
37.5777,112.2922,198
30.6171,102.7103,589
39.3054,117.323,197
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1269
4.5709,-74.2973,57046
-0.228,15.8277,883
-4.0383,21.7587,5100
9.7489,-83.7534,1871
7.54,-5.5471,6063
45.1,15.2,2258
21.521757,-77.78116700000002,2280
35.1264,33.4299,985
49.8175,15.472999999999999,10162
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,12294
11.8251,42.5903,4545
18.7357,-70.1627,24105
-1.8312,-78.1834,48490
26.820553000000004,30.802497999999996,49219
13.7942,-88.8965,4066
1.6508,10.2679,1664
15.1794,39.7823,131
58.5953,25.0136,1977
-26.5225,31.4659,563
9.145,40.4897,3759
-17.7134,178.065,18
61.92411,25.748151,7117
3.9339,-53.1258,1554
-17.6797,149.4068,60
16.265,-61.551,171
-12.8275,45.166244,2345
-20.904304999999997,165.618042,21
-21.1151,55.5364,497
17.9,-62.8333,6
18.0708,-63.0501,42
14.6415,-61.0242,202
46.2276,2.2137,190534
-0.8037,11.6094,4229
13.4432,-15.3101,34
42.3154,43.3569,888
51.165690999999995,10.451526,188604
7.9465,-1.0232,12590
39.0742,21.8243,3203
15.7835,-90.2308,11251
9.9456,-9.6966,4668
4.860416000000002,-58.93018000000001,171
18.9712,-72.2852,4688
41.9029,12.4534,12
15.2,-86.2419,10299
47.1625,19.5033,4078
64.9631,-19.0208,1812
20.593684,78.96288,366946
-0.7893,113.9213,41431
32.427908,53.68804599999999,195051
33.223191,43.679291,24254
53.1424,-7.6921,25341
31.046051000000002,34.851612,19783
41.87194,12.56738,237828
18.1096,-77.2975,626
36.204824,138.252924,17530
31.24,36.51,987
48.0196,66.9237,15877
-0.0236,37.9062,4044
35.90775700000001,127.766922,12257
29.311659999999996,47.481766,37533
41.20438,74.766098,2657
56.8796,24.6032,1104
33.8547,35.8623,1489
6.4280550000000005,-9.429499,516
47.14,9.55,82
55.1694,23.8813,1778
49.8153,6.1296,4085
-18.766947000000002,46.869107,1378
4.210483999999999,101.97576600000001,8515
3.2028,73.2207,2120
35.9375,14.3754,662
21.0079,-10.9408,2223
-20.348404000000002,57.552152,337
23.6345,-102.5528,159793
47.4116,28.3699,12732
43.7333,7.4167,99
46.8625,103.8467,201
42.708678000000006,19.37439,333
31.7917,-7.0926,8997
-22.9576,18.4904,36
28.1667,84.25,7177
12.5211,-69.9683,101
12.1696,-68.99,23
18.0425,-63.0548,77
52.1326,5.2913,49204
-40.9006,174.886,1507
12.865416,-85.207229,1823
17.607789,8.081666,1020
9.082,8.6753,17735
41.6086,21.7453,4482
60.472,8.4689,8692
21.512583,55.92325500000001,26079
30.3753,69.3451,160118
8.538,-80.7821,22597
-6.314993,143.95555,8
-23.4425,-58.4438,1308
-9.19,-75.0152,240908
12.879721,121.77401699999999,27238
51.9194,19.1451,30701
39.3999,-8.2245,37672
25.3548,51.1839,83174
45.9432,24.9668,22760
61.52401,105.31875600000001,552549
-1.9403,29.8739,639
13.9094,-60.9789,19
12.9843,-61.2872,29
43.9424,12.4578,696
23.885942,45.079162,141234
14.4974,-14.4524,5369
44.0165,21.0059,12522
-4.6796,55.492,11
1.2833,103.8333,41216
48.669,19.699,1561
46.1512,14.9955,1503
5.152149,46.199616,2696
-30.5595,22.9375,80412
40.463667,-3.7492199999999998,244683
7.873054,80.77179699999998,1924
12.8628,30.2176,8020
3.9193,-56.0278,261
60.128161,18.643501,54562
46.8182,8.2275,31187
23.7,121.0,445
-6.369028,34.888822,509
15.870032,100.992541,3135
8.6195,0.8248,544
10.6918,-61.2225,123
33.886917,9.537499,1128
38.9637,35.2433,182727
1.373333,32.290275,732
48.3794,31.1656,33986
23.424076,53.847818000000004,43364
32.3078,-64.7505,144
19.3133,-81.2546,193
49.3723,-2.3644,570
36.1408,-5.3536,176
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,274504
-32.5228,-55.7658,849
40.0,-100.0,2163290
41.377491,64.585262,5682
6.4238,-66.5897,3386
14.058323999999999,108.277199,335
-13.133897,27.849332,1412
-19.015438,29.154857,401
15.415,-61.371,18
12.1165,-61.678999999999995,23
-18.665695,35.529562,651
34.802075,38.99681500000001,178
-8.874217,125.727539,24
17.1899,-88.4976,22
19.856270000000002,102.495496,19
26.3351,17.228331,500
31.9522,35.2332,555
11.8037,-15.1804,1492
17.570692,-3.996166000000001,1890
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1486
21.9162,95.956,262
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,79
-3.3731,29.9189,104
8.460555000000001,-11.779889,1249
-13.2543,34.3015,572
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,1813
24.2155,-12.8858,9
0.1864,6.6131,683
15.552726999999999,48.516388,902
-11.6455,43.3333,197
38.861,71.2761,5221
-29.61,28.2336,4
33.93911,67.709953,27532
41.1533,20.1683,1788
28.0339,1.6596,11385
42.5063,1.5218,855
-11.2027,17.8739,166
17.0608,-61.7964,26
-38.4161,-63.6167,37510
40.0691,45.0382,18698
-35.4735,149.0124,108
-33.8688,151.2093,3143
-12.4634,130.8456,29
-27.4698,153.0251,1066
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1792
-31.9505,115.8605,603
47.5162,14.5501,17223
40.1431,47.5769,11329
25.025885,-78.035889,104
26.0275,50.55,20430
23.685,90.3563,102292
13.1939,-59.5432,97
53.7098,27.9534,56657
50.8333,4.469936,60348
9.3077,2.3158,597
27.5142,90.4336,67
-16.2902,-63.5887,21499
43.9159,17.6791,3174
-14.235,-51.9253,978142
4.5353,114.7277,141
42.7339,25.4858,3674
12.2383,-1.5616,899
16.5388,-23.0418,823
11.55,104.9167,129
3.8480000000000003,11.5021,9864
53.9333,-116.5765,7579
53.7267,-127.6476,2783
53.7609,-98.8139,308
46.5653,-66.4619,164
53.1355,-57.6604,261
44.681999999999995,-63.7443,1061
51.2538,-85.3232,34574
46.5107,-63.4168,27
52.9399,-73.5491,54383
52.9399,-106.4509,708
6.6111,20.9394,2605
15.4542,18.7322,854
-35.6751,-71.543,225103
31.8257,117.2264,991
40.1824,116.4142,777
30.0572,107.874,582
26.0789,117.9874,362
35.7518,104.2861,151
23.3417,113.4244,1631
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,171
39.549,116.1306,340
47.861999999999995,127.7615,947
37.8957,114.9042,1276
22.3,114.2,1124
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,238
32.9711,119.455,653
27.614,115.7221,932
43.6661,126.1923,155
41.2956,122.6085,153
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,314
36.3427,118.1498,792
31.201999999999998,121.4491,697
37.5777,112.2922,198
30.6171,102.7103,589
39.3054,117.323,197
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1269
4.5709,-74.2973,60217
-0.228,15.8277,883
-4.0383,21.7587,5283
9.7489,-83.7534,1939
7.54,-5.5471,6444
45.1,15.2,2269
21.521757,-77.78116700000002,2295
35.1264,33.4299,985
49.8175,15.472999999999999,10280
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,12344
11.8251,42.5903,4557
18.7357,-70.1627,24645
-1.8312,-78.1834,49097
26.820553000000004,30.802497999999996,50437
13.7942,-88.8965,4200
1.6508,10.2679,1664
15.1794,39.7823,142
58.5953,25.0136,1977
-26.5225,31.4659,586
9.145,40.4897,3954
-17.7134,178.065,18
61.92411,25.748151,7119
3.9339,-53.1258,1758
-17.6797,149.4068,60
16.265,-61.551,171
-12.8275,45.166244,2383
-20.904304999999997,165.618042,21
-21.1151,55.5364,502
17.9,-62.8333,6
18.0708,-63.0501,42
14.6415,-61.0242,221
46.2276,2.2137,190735
-0.8037,11.6094,4340
13.4432,-15.3101,36
42.3154,43.3569,893
51.165690999999995,10.451526,189817
7.9465,-1.0232,12929
39.0742,21.8243,3227
15.7835,-90.2308,11868
9.9456,-9.6966,4841
4.860416000000002,-58.93018000000001,183
18.9712,-72.2852,4916
41.9029,12.4534,12
15.2,-86.2419,10739
47.1625,19.5033,4079
64.9631,-19.0208,1814
20.593684,78.96288,380532
-0.7893,113.9213,42762
32.427908,53.68804599999999,197647
33.223191,43.679291,25717
53.1424,-7.6921,25355
31.046051000000002,34.851612,20036
41.87194,12.56738,238159
18.1096,-77.2975,638
36.204824,138.252924,17588
31.24,36.51,1001
48.0196,66.9237,15877
-0.0236,37.9062,4257
35.90775700000001,127.766922,12306
29.311659999999996,47.481766,38074
41.20438,74.766098,2657
56.8796,24.6032,1108
33.8547,35.8623,1495
6.4280550000000005,-9.429499,542
47.14,9.55,82
55.1694,23.8813,1784
49.8153,6.1296,4091
-18.766947000000002,46.869107,1403
4.210483999999999,101.97576600000001,8529
3.2028,73.2207,2137
35.9375,14.3754,663
21.0079,-10.9408,2424
-20.348404000000002,57.552152,337
23.6345,-102.5528,165455
47.4116,28.3699,13106
43.7333,7.4167,99
46.8625,103.8467,204
42.708678000000006,19.37439,337
31.7917,-7.0926,9074
-22.9576,18.4904,39
28.1667,84.25,7848
12.5211,-69.9683,101
12.1696,-68.99,23
18.0425,-63.0548,77
52.1326,5.2913,49319
-40.9006,174.886,1507
12.865416,-85.207229,1823
17.607789,8.081666,1020
9.082,8.6753,18480
41.6086,21.7453,4664
60.472,8.4689,8708
21.512583,55.92325500000001,26818
30.3753,69.3451,165062
8.538,-80.7821,23351
-6.314993,143.95555,8
-23.4425,-58.4438,1330
-9.19,-75.0152,244388
12.879721,121.77401699999999,27799
51.9194,19.1451,31015
39.3999,-8.2245,38089
25.3548,51.1839,84441
45.9432,24.9668,23080
61.52401,105.31875600000001,560321
-1.9403,29.8739,646
13.9094,-60.9789,19
12.9843,-61.2872,29
43.9424,12.4578,696
23.885942,45.079162,145991
14.4974,-14.4524,5475
44.0165,21.0059,12616
-4.6796,55.492,11
1.2833,103.8333,41473
48.669,19.699,1562
46.1512,14.9955,1511
5.152149,46.199616,2719
-30.5595,22.9375,83890
40.463667,-3.7492199999999998,245268
7.873054,80.77179699999998,1947
12.8628,30.2176,8020
3.9193,-56.0278,277
60.128161,18.643501,56043
46.8182,8.2275,31200
23.7,121.0,446
-6.369028,34.888822,509
15.870032,100.992541,3141
8.6195,0.8248,547
10.6918,-61.2225,123
33.886917,9.537499,1132
38.9637,35.2433,184031
1.373333,32.290275,741
48.3794,31.1656,34833
23.424076,53.847818000000004,43752
32.3078,-64.7505,144
19.3133,-81.2546,193
49.3723,-2.3644,570
36.1408,-5.3536,176
54.2361,-4.5481,336
16.742498,-62.187366000000004,11
55.3781,-3.4360000000000004,275524
-32.5228,-55.7658,850
40.0,-100.0,2191099
41.377491,64.585262,5767
6.4238,-66.5897,3483
14.058323999999999,108.277199,342
-13.133897,27.849332,1416
-19.015438,29.154857,463
15.415,-61.371,18
12.1165,-61.678999999999995,23
-18.665695,35.529562,662
34.802075,38.99681500000001,187
-8.874217,125.727539,24
17.1899,-88.4976,22
19.856270000000002,102.495496,19
26.3351,17.228331,510
31.9522,35.2332,600
11.8037,-15.1804,1492
17.570692,-3.996166000000001,1906
17.357822,-62.782998,15
64.8255,-124.8457,5
64.2823,-135.0,11
42.602636,20.902977,1486
21.9162,95.956,286
18.2206,-63.0686,3
18.4207,-64.64,8
21.69400000000001,-71.7979,12
-22.3285,24.6849,79
-3.3731,29.9189,104
8.460555000000001,-11.779889,1272
-13.2543,34.3015,592
-51.7963,-59.5236,13
46.8852,-56.3159,1
6.8770000000000024,31.307,1830
24.2155,-12.8858,9
0.1864,6.6131,688
15.552726999999999,48.516388,909
-11.6455,43.3333,210
38.861,71.2761,5279
-29.61,28.2336,4
33.93911,67.709953,27878
41.1533,20.1683,1838
28.0339,1.6596,11504
42.5063,1.5218,855
-11.2027,17.8739,172
17.0608,-61.7964,26
-38.4161,-63.6167,39570
40.0691,45.0382,19157
-35.4735,149.0124,108
-33.8688,151.2093,3144
-12.4634,130.8456,29
-27.4698,153.0251,1066
-34.9285,138.6007,440
-42.8821,147.3272,228
-37.8136,144.9631,1792
-31.9505,115.8605,604
47.5162,14.5501,17271
40.1431,47.5769,11767
25.025885,-78.035889,104
26.0275,50.55,20916
23.685,90.3563,105535
13.1939,-59.5432,97
53.7098,27.9534,57333
50.8333,4.469936,60476
9.3077,2.3158,650
27.5142,90.4336,68
-16.2902,-63.5887,22476
43.9159,17.6791,3273
-14.235,-51.9253,1032913
4.5353,114.7277,141
42.7339,25.4858,3755
12.2383,-1.5616,900
16.5388,-23.0418,848
11.55,104.9167,129
3.8480000000000003,11.5021,10638
53.9333,-116.5765,7625
53.7267,-127.6476,2790
53.7609,-98.8139,311
46.5653,-66.4619,164
53.1355,-57.6604,261
44.681999999999995,-63.7443,1061
51.2538,-85.3232,34780
46.5107,-63.4168,27
52.9399,-73.5491,54550
52.9399,-106.4509,716
6.6111,20.9394,2605
15.4542,18.7322,858
-35.6751,-71.543,231393
31.8257,117.2264,991
40.1824,116.4142,777
30.0572,107.874,582
26.0789,117.9874,362
35.7518,104.2861,151
23.3417,113.4244,1631
23.8298,108.7881,254
26.8154,106.8748,147
19.1959,109.7453,171
39.549,116.1306,340
47.861999999999995,127.7615,947
37.8957,114.9042,1276
22.3,114.2,1124
30.9756,112.2707,68135
27.6104,111.7088,1019
44.0935,113.9448,238
32.9711,119.455,653
27.614,115.7221,932
43.6661,126.1923,155
41.2956,122.6085,153
22.1667,113.55,45
37.2692,106.1655,75
35.7452,95.9956,18
35.1917,108.8701,314
36.3427,118.1498,792
31.201999999999998,121.4491,697
37.5777,112.2922,198
30.6171,102.7103,589
39.3054,117.323,197
31.6927,88.0924,1
41.1129,85.2401,76
24.974,101.48700000000001,185
29.1832,120.0934,1269
4.5709,-74.2973,63276
-0.228,15.8277,883
-4.0383,21.7587,5477
9.7489,-83.7534,2058
7.54,-5.5471,6874
45.1,15.2,2280
21.521757,-77.78116700000002,2305
35.1264,33.4299,985
49.8175,15.472999999999999,10406
61.8926,-6.9118,187
71.7069,-42.6043,13
56.2639,9.5018,12391
11.8251,42.5903,4565
18.7357,-70.1627,25068
-1.8312,-78.1834,49731
26.820553000000004,30.802497999999996,52211
13.7942,-88.8965,4329
1.6508,10.2679,1664
15.1794,39.7823,142
58.5953,25.0136,1979
-26.5225,31.4659,623
9.145,40.4897,4070
-17.7134,178.065,18
61.92411,25.748151,7133
3.9339,-53.1258,1969
-17.6797,149.4068,60
16.265,-61.551,174
-12.8275,45.166244,2394
-20.904304999999997,165.618042,21
-21.1151,55.5364,504
17.9,-62.8333,6
18.0708,-63.0501,42
14.6415,-61.0242,236
46.2276,2.2137,191304
-0.8037,11.6094,4428
13.4432,-15.3101,36
42.3154,43.3569,896
51.165690999999995,10.451526,190299
7.9465,-1.0232,13203
39.0742,21.8243,3237
15.7835,-90.2308,12509
9.9456,-9.6966,4904
4.860416000000002,-58.93018000000001,183
18.9712,-72.2852,4980
41.9029,12.4534,12
15.2,-86.2419,11258
47.1625,19.5033,4081
64.9631,-19.0208,1815
20.593684,78.96288,395048
-0.7893,113.9213,43803
32.427908,53.68804599999999,200262
33.223191,43.679291,27352
53.1424,-7.6921,25368
